Smiles,Dataset,Model,canonical smiles,ring_systems,min_ring,min_freq,rare_ring
N#Cc1ccc2c(c1)CCN(c1ncc(C(=O)Nc3cccc(Br)c3)cc1Cl)C2,aryl,claude,N#Cc1ccc2c(c1)CCN(c1ncc(C(=O)Nc3cccc(Br)c3)cc1Cl)C2,"[('c1ccc2c(c1)CCNC2', 17250), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2c(c1)CCNC2,17250,False
O=C(O)c1ccc2c(c1)CCN(c1ncc(C(=O)Nc3cccc(Cl)c3)cc1Cl)C2,aryl,claude,O=C(O)c1ccc2c(c1)CCN(c1ncc(C(=O)Nc3cccc(Cl)c3)cc1Cl)C2,"[('c1ccc2c(c1)CCNC2', 17250), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2c(c1)CCNC2,17250,False
N#Cc1ccc2c(c1)CCN(c1ncc(C(=O)Nc3cccc(Cl)c3)cc1F)C2,aryl,claude,N#Cc1ccc2c(c1)CCN(c1ncc(C(=O)Nc3cccc(Cl)c3)cc1F)C2,"[('c1ccc2c(c1)CCNC2', 17250), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2c(c1)CCNC2,17250,False
N#Cc1ccc2c(c1)CCN(c1ncc(C(=S)Nc3cccc(Cl)c3)cc1Cl)C2,aryl,claude,N#Cc1ccc2c(c1)CCN(c1ncc(C(=S)Nc3cccc(Cl)c3)cc1Cl)C2,"[('c1ccc2c(c1)CCNC2', 17250), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2c(c1)CCNC2,17250,False
N#Cc1ccc2c(c1)CCN(c1ncc(C(=O)Nc3cccc(Cl)c3)cc1Cl)N2,aryl,claude,N#Cc1ccc2c(c1)CCN(c1ncc(C(=O)Nc3cccc(Cl)c3)cc1Cl)N2,"[('c1ccc2c(c1)CCNN2', 0), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2c(c1)CCNN2,0,True
N#Cc1ccc2c(c1)CCN(c1ncc(C(=O)Nc3ccc(Cl)c(Cl)c3)cc1Cl)C2,aryl,claude,N#Cc1ccc2c(c1)CCN(c1ncc(C(=O)Nc3ccc(Cl)c(Cl)c3)cc1Cl)C2,"[('c1ccc2c(c1)CCNC2', 17250), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2c(c1)CCNC2,17250,False
N#Cc1ccc2c(c1)CCNC(c1ncc(C(=O)Nc3cccc(Cl)c3)cc1Cl)C2,aryl,claude,N#Cc1ccc2c(c1)CCNC(c1ncc(C(=O)Nc3cccc(Cl)c3)cc1Cl)C2,"[('c1ccc2c(c1)CCNCC2', 1474), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2c(c1)CCNCC2,1474,False
N#Cc1ccc2c(c1)CCN(c1ncc(C(=O)Nc3cccc(Cl)c3)cc1Cl)CO2,aryl,claude,N#Cc1ccc2c(c1)CCN(c1ncc(C(=O)Nc3cccc(Cl)c3)cc1Cl)CO2,"[('c1ccc2c(c1)CCNCO2', 0), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2c(c1)CCNCO2,0,True
O=C(Nc1cc(Cl)ccc1F)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,aryl,claude,O=C(Nc1cc(Cl)ccc1F)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,"[('C1CNC1', 13255), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNC1,13255,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC(c3ccncc3)C2)c(F)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CC(c3ccncc3)C2)c(F)c1,"[('C1CNC1', 13255), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNC1,13255,False
O=C(Nc1cccc(F)c1)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(F)c1)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,"[('C1CNC1', 13255), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNC1,13255,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC(c3ccncc3)C2)c(Br)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CC(c3ccncc3)C2)c(Br)c1,"[('C1CNC1', 13255), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNC1,13255,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC(c3ccccc3)C2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CC(c3ccccc3)C2)c(Cl)c1,"[('C1CNC1', 13255), ('c1ccncc1', 231698), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",C1CNC1,13255,False
O=C(Nc1ccc(Cl)cc1)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,aryl,claude,O=C(Nc1ccc(Cl)cc1)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,"[('C1CNC1', 13255), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNC1,13255,False
O=C(Nc1cc(F)cc(Cl)c1)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,aryl,claude,O=C(Nc1cc(F)cc(Cl)c1)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,"[('C1CNC1', 13255), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNC1,13255,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(c3ccncc3)C2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(c3ccncc3)C2)c(Cl)c1,"[('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCNC1,112428,False
COc1ccc(Cl)cc1NC(=O)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,aryl,claude,COc1ccc(Cl)cc1NC(=O)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,"[('C1CNC1', 13255), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNC1,13255,False
O=S(=O)(Nc1cccc(Cl)c1)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,aryl,claude,O=S(=O)(Nc1cccc(Cl)c1)c1cnc(N2CC(c3ccncc3)C2)c(Cl)c1,"[('C1CNC1', 13255), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNC1,13255,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1cccc(F)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(F)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1cccc(Br)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Br)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
Cc1cccc(NC(=O)c2cnc(N3CCN(C4CCOCC4)CC3)c(Cl)c2)c1,aryl,claude,Cc1cccc(NC(=O)c2cnc(N3CCN(C4CCOCC4)CC3)c(Cl)c2)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
COc1cccc(NC(=O)c2cnc(N3CCN(C4CCOCC4)CC3)c(Cl)c2)c1,aryl,claude,COc1cccc(NC(=O)c2cnc(N3CCN(C4CCOCC4)CC3)c(Cl)c2)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(F)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(F)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Br)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Br)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCCOCC3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCCOCC3)CC2)c(Cl)c1,"[('C1CCCOCC1', 329), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCCOCC1,329,False
S=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,aryl,claude,S=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(F)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(F)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1cccc(F)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(F)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1ccc(Cl)cc1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1ccc(Cl)cc1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1cccc(Br)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Br)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Cl)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Br)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C3CCOCC3)CC2)c(Br)c1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
Cc1cc(C(=O)Nc2cccc(Cl)c2)cnc1N1CCN(C2CCOCC2)CC1,aryl,claude,Cc1cc(C(=O)Nc2cccc(Cl)c2)cnc1N1CCN(C2CCOCC2)CC1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
COc1cc(C(=O)Nc2cccc(Cl)c2)cnc1N1CCN(C2CCOCC2)CC1,aryl,claude,COc1cc(C(=O)Nc2cccc(Cl)c2)cnc1N1CCN(C2CCOCC2)CC1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
NCc1cc(C(=O)Nc2cccc(Cl)c2)cnc1N1CCN(C2CCOCC2)CC1,aryl,claude,NCc1cc(C(=O)Nc2cccc(Cl)c2)cnc1N1CCN(C2CCOCC2)CC1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
Nc1cc(C(=O)Nc2cccc(Cl)c2)cnc1N1CCN(C2CCOCC2)CC1,aryl,claude,Nc1cc(C(=O)Nc2cccc(Cl)c2)cnc1N1CCN(C2CCOCC2)CC1,"[('C1CCOCC1', 64272), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCOCC1,64272,False
O=C(Nc1cccc(F)c1)c1cnc(N2CCN(c3ccnnc3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(F)c1)c1cnc(N2CCN(c3ccnnc3)CC2)c(Cl)c1,"[('c1ccnnc1', 7303), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccnnc1,7303,False
O=C(Nc1cccc(Br)c1)c1cnc(N2CCN(c3ccnnc3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Br)c1)c1cnc(N2CCN(c3ccnnc3)CC2)c(Cl)c1,"[('c1ccnnc1', 7303), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccnnc1,7303,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccnnc3)CC2)c(F)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccnnc3)CC2)c(F)c1,"[('c1ccnnc1', 7303), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccnnc1,7303,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3cnncn3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3cnncn3)CC2)c(Cl)c1,"[('c1cnncn1', 1725), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1cnncn1,1725,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3cncnc3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3cncnc3)CC2)c(Cl)c1,"[('c1cncnc1', 81465), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1cncnc1,81465,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,"[('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCN1,137326,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccnnc3)CC2)c(Br)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccnnc3)CC2)c(Br)c1,"[('c1ccnnc1', 7303), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccnnc1,7303,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCCN(c3ccnnc3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCCN(c3ccnnc3)CC2)c(Cl)c1,"[('C1CNCCNC1', 5114), ('c1ccnnc1', 7303), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCNC1,5114,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCCN(c3ccnnc3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCCN(c3ccnnc3)CC2)c(Cl)c1,"[('C1CNCCNC1', 5114), ('c1ccnnc1', 7303), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCNC1,5114,False
O=C(Nc1ccccc1)c1cnc(N2CCN(c3ccnnc3)CC2)c(Cl)c1,aryl,claude,O=C(Nc1ccccc1)c1cnc(N2CCN(c3ccnnc3)CC2)c(Cl)c1,"[('c1ccnnc1', 7303), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccnnc1,7303,False
O=C(Cc1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,aryl,claude,O=C(Cc1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,"[('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCN1,137326,False
O=C(Cc1cnc(N2CCN(c3ccncc3)CC2)c(F)c1)Nc1cccc(F)c1,aryl,claude,O=C(Cc1cnc(N2CCN(c3ccncc3)CC2)c(F)c1)Nc1cccc(F)c1,"[('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCN1,137326,False
O=C(Cc1cnc(N2CCN(c3ccncc3)CC2)c(Br)c1)Nc1cccc(Br)c1,aryl,claude,O=C(Cc1cnc(N2CCN(c3ccncc3)CC2)c(Br)c1)Nc1cccc(Br)c1,"[('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCN1,137326,False
O=C(Cc1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1)Nc1cccc(F)c1,aryl,claude,O=C(Cc1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1)Nc1cccc(F)c1,"[('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCN1,137326,False
O=C(Cc1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,aryl,claude,O=C(Cc1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,"[('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCN1,137326,False
O=C(CCc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,aryl,claude,O=C(CCc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,"[('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCN1,137326,False
O=C(Cc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)Nc1ccc(Cl)cc1,aryl,claude,O=C(Cc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)Nc1ccc(Cl)cc1,"[('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCN1,137326,False
S=C(Cc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,aryl,claude,S=C(Cc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,"[('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCN1,137326,False
O=C(Cc1cnc(N2CCCN(c3ccncc3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,aryl,claude,O=C(Cc1cnc(N2CCCN(c3ccncc3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,"[('C1CNCCNC1', 5114), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCNC1,5114,False
O=C(Cc1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,aryl,claude,O=C(Cc1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1)Nc1cccc(Cl)c1,"[('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNCCN1,137326,False
Cc1ccccc1N1CCN(c2cnc(NC(=O)C3CCC3)cn2)CC1,aryl,claude,Cc1ccccc1N1CCN(c2cnc(NC(=O)C3CCC3)cn2)CC1,"[('C1CCC1', 12595), ('c1cnccn1', 16094), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082)]",C1CCC1,12595,False
O=C(Nc1cnc(N2CCN(c3ccccc3F)CC2)cn1)C1CC1,aryl,claude,O=C(Nc1cnc(N2CCN(c3ccccc3F)CC2)cn1)C1CC1,"[('c1cnccn1', 16094), ('C1CC1', 70914), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082)]",c1cnccn1,16094,False
O=C(Nc1cnc(N2CCN(c3ccccc3)CC2)cn1)C1CC1,aryl,claude,O=C(Nc1cnc(N2CCN(c3ccccc3)CC2)cn1)C1CC1,"[('c1cnccn1', 16094), ('C1CC1', 70914), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082)]",c1cnccn1,16094,False
O=C(Nc1cnc(N2CCN(c3ccccc3Cl)CC2)cn1)C1CC1,aryl,claude,O=C(Nc1cnc(N2CCN(c3ccccc3Cl)CC2)cn1)C1CC1,"[('c1cnccn1', 16094), ('C1CC1', 70914), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082)]",c1cnccn1,16094,False
Cc1ccccc1N1CCN(c2cnc(NC(=O)C3CCCC3)cn2)CC1,aryl,claude,Cc1ccccc1N1CCN(c2cnc(NC(=O)C3CCCC3)cn2)CC1,"[('c1cnccn1', 16094), ('C1CCCC1', 30433), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082)]",c1cnccn1,16094,False
Cc1ccccc1N1CCN(c2cnc(NC(=O)c3ccccc3)cn2)CC1,aryl,claude,Cc1ccccc1N1CCN(c2cnc(NC(=O)c3ccccc3)cn2)CC1,"[('c1cnccn1', 16094), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",c1cnccn1,16094,False
Cc1cccc(C)c1N1CCN(c2cnc(NC(=O)C3CC3)cn2)CC1,aryl,claude,Cc1cccc(C)c1N1CCN(c2cnc(NC(=O)C3CC3)cn2)CC1,"[('c1cnccn1', 16094), ('C1CC1', 70914), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082)]",c1cnccn1,16094,False
COc1ccccc1N1CCN(c2cnc(NC(=O)C3CC3)cn2)CC1,aryl,claude,COc1ccccc1N1CCN(c2cnc(NC(=O)C3CC3)cn2)CC1,"[('c1cnccn1', 16094), ('C1CC1', 70914), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082)]",c1cnccn1,16094,False
Cc1ccccc1N1CCN(c2cnc(NC(=O)C3CCC3F)cn2)CC1,aryl,claude,Cc1ccccc1N1CCN(c2cnc(NC(=O)C3CCC3F)cn2)CC1,"[('C1CCC1', 12595), ('c1cnccn1', 16094), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082)]",C1CCC1,12595,False
Cc1ccccc1N1CCN(c2cnc(NC(=O)C3(F)CC3)cn2)CC1,aryl,claude,Cc1ccccc1N1CCN(c2cnc(NC(=O)C3(F)CC3)cn2)CC1,"[('c1cnccn1', 16094), ('C1CC1', 70914), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082)]",c1cnccn1,16094,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCCCC3)C2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCCCC3)C2)c(Cl)c1,"[('C1CCNC1', 112428), ('C1CCNCC1', 174309), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCNC1,112428,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCCCC3)C2)c(F)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCCCC3)C2)c(F)c1,"[('C1CCNC1', 112428), ('C1CCNCC1', 174309), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCNC1,112428,False
O=C(Nc1cccc(F)c1)c1cnc(N2CCC(N3CCCC3)C2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(F)c1)c1cnc(N2CCC(N3CCCC3)C2)c(Cl)c1,"[('C1CCNC1', 112428), ('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCNC1,112428,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCOCC3)C2)c(Br)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCOCC3)C2)c(Br)c1,"[('C1COCCN1', 70960), ('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1COCCN1,70960,False
O=C(Nc1cccc(Br)c1)c1cnc(N2CCC(N3CCC3)C2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Br)c1)c1cnc(N2CCC(N3CCC3)C2)c(Cl)c1,"[('C1CNC1', 13255), ('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CNC1,13255,False
O=C(Nc1ccccc1)c1cnc(N2CCC(N3CCCCC3)C2)c(Cl)c1,aryl,claude,O=C(Nc1ccccc1)c1cnc(N2CCC(N3CCCCC3)C2)c(Cl)c1,"[('C1CCNC1', 112428), ('C1CCNCC1', 174309), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCNC1,112428,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CC4CC3C4)C2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CC4CC3C4)C2)c(Cl)c1,"[('C1NC2CC1C2', 202), ('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1NC2CC1C2,202,False
S=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCCCC3)C2)c(Cl)c1,aryl,claude,S=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCCCC3)C2)c(Cl)c1,"[('C1CCNC1', 112428), ('C1CCNCC1', 174309), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCNC1,112428,False
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCC(F)CC3)C2)c(Cl)c1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCC(F)CC3)C2)c(Cl)c1,"[('C1CCNC1', 112428), ('C1CCNCC1', 174309), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCNC1,112428,False
O=C(Nc1cccc(Cl)c1)c1cc(Cl)c(N2CCC(N3CCCCC3)C2)cn1,aryl,claude,O=C(Nc1cccc(Cl)c1)c1cc(Cl)c(N2CCC(N3CCCCC3)C2)cn1,"[('C1CCNC1', 112428), ('C1CCNCC1', 174309), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",C1CCNC1,112428,False
